
* Info: Process launched (host SivadonUbuntu, process 35931)[1m Step   Time, s
[0m
516, 0.000736
517, 0.000733
518, 0.000732
519, 0.000742
520, 0.000738
521, 0.000739
522, 0.000941
523, 0.000736
524, 0.000743
525, 0.000731
526, 0.000731
527, 0.000773
528, 0.000732
529, 0.000906
530, 0.000734
531, 0.000732
532, 0.000851
533, 0.001021
534, 0.001151
535, 0.001064
536, 0.001045
537, 0.001048
538, 0.001050
539, 0.001196
540, 0.001046
541, 0.001054
542, 0.000856
543, 0.000815
544, 0.001108
545, 0.001045
546, 0.001045
547, 0.001038
548, 0.001037
549, 0.001095
550, 0.000733
551, 0.000733
552, 0.000732
553, 0.000734
554, 0.000733
555, 0.001020
556, 0.000737
557, 0.000734
558, 0.000733
559, 0.000732
560, 0.000746
561, 0.000738
562, 0.000902
563, 0.000735
564, 0.000734
565, 0.000743
566, 0.000732
567, 0.000732
568, 0.000931
569, 0.000735
570, 0.000741
571, 0.000732
572, 0.000732
573, 0.000731
574, 0.000731
575, 0.000861
576, 0.000732
577, 0.000731
578, 0.000730
579, 0.000731
580, 0.000737
581, 0.000731
582, 0.000960
583, 0.000735
584, 0.000734
585, 0.000739
586, 0.000743
587, 0.000731
588, 0.000960
589, 0.000733
590, 0.000760
591, 0.000740
592, 0.000730
593, 0.000731
594, 0.000732
595, 0.000856
596, 0.000734
597, 0.000730
598, 0.000731
599, 0.000731
600, 0.000731
601, 0.000737
602, 0.000962
603, 0.000733
604, 0.000732
605, 0.000733
606, 0.000743
607, 0.000731
608, 0.000854
609, 0.000732
610, 0.000731
611, 0.000732
612, 0.000737
613, 0.000730
614, 0.000732
615, 0.000959
616, 0.000734
617, 0.000744
618, 0.000732
619, 0.000730
620, 0.000732
621, 0.000965
622, 0.000745
623, 0.000731
624, 0.000733
625, 0.000731
626, 0.000731
627, 0.000737
628, 0.000855
629, 0.000732
630, 0.000729
631, 0.000730
632, 0.000741
633, 0.000731
634, 0.000732
635, 0.000943
636, 0.000728
637, 0.000727
638, 0.000740
639, 0.000732
640, 0.000731
641, 0.000907
642, 0.000736
643, 0.000743
644, 0.000732
645, 0.000732
646, 0.000731
647, 0.000730
648, 0.000974
649, 0.000735
650, 0.000733
651, 0.000734
652, 0.000733
653, 0.000740
654, 0.000738
655, 0.000894
656, 0.000734
657, 0.000734
658, 0.000743
659, 0.000731
660, 0.000730
661, 0.000981
662, 0.000875
663, 0.000821
664, 0.000860
665, 0.000856
666, 0.000741
667, 0.000914
668, 0.000746
669, 0.000732
670, 0.000730
671, 0.000730
672, 0.000730
673, 0.000759
674, 0.000898
675, 0.000733
676, 0.000733
677, 0.000732
678, 0.000740
679, 0.000739
680, 0.001028
681, 0.000747
682, 0.000733
683, 0.000740
684, 0.000731
685, 0.000731
686, 0.000732
687, 0.000957
688, 0.000734
689, 0.000746
690, 0.000738
691, 0.000740
692, 0.000739
693, 0.000955
694, 0.000774
695, 0.000732
696, 0.000732
697, 0.000732
698, 0.000731
699, 0.000738
700, 0.000941
701, 0.000732
702, 0.000732
703, 0.000731
704, 0.000739
705, 0.000730
706, 0.000731
707, 0.000874
708, 0.000731
709, 0.000738
710, 0.000731
711, 0.000731
712, 0.000731
713, 0.000956
714, 0.000743
715, 0.000732
716, 0.000731
717, 0.000731
718, 0.000732
719, 0.000732
720, 0.001024
721, 0.000734
722, 0.000733
723, 0.000732
724, 0.000734
725, 0.000742
726, 0.000966
727, 0.000734
728, 0.000733
729, 0.000732
730, 0.000742
731, 0.000732
732, 0.000731
733, 0.000860
734, 0.000731
735, 0.000741
736, 0.000731
737, 0.000732
738, 0.000732
739, 0.000731
740, 0.000905
741, 0.000732
742, 0.000730
743, 0.000780
744, 0.000759
745, 0.000732
746, 0.000975
747, 0.000733
748, 0.000761
749, 0.000727
750, 0.000727
751, 0.000741
752, 0.000731
753, 0.000962
754, 0.000734
755, 0.000732
756, 0.000744
757, 0.000731
758, 0.000749
759, 0.000929
760, 0.000734
761, 0.000745
762, 0.000732
763, 0.000772
764, 0.000746
765, 0.000733
766, 0.000872
767, 0.000731
768, 0.000779
769, 0.000731
770, 0.000747
771, 0.000758
772, 0.000861
773, 0.000731
774, 0.000732
775, 0.000732
776, 0.000731
777, 0.000741
778, 0.000730
779, 0.000940
780, 0.000728
781, 0.000728
782, 0.000740
783, 0.000730
784, 0.000783
785, 0.000731
786, 0.000961
787, 0.000746
788, 0.000732
789, 0.000781
790, 0.000743
791, 0.000733
792, 0.000952
793, 0.000735
794, 0.000732
795, 0.000735
796, 0.000733
797, 0.000752
798, 0.000730
799, 0.000857
800, 0.000731
801, 0.000733
802, 0.000771
803, 0.000752
804, 0.000733
805, 0.001073
806, 0.000732
807, 0.000745
808, 0.000731
809, 0.000730
810, 0.000731
811, 0.000730
812, 0.000981
813, 0.000732
814, 0.000732
815, 0.000731
816, 0.000854
817, 0.001118
818, 0.001235
819, 0.000790
820, 0.000733
821, 0.000732
822, 0.000743
823, 0.000730
824, 0.000948
825, 0.000733
826, 0.000733
827, 0.000744
828, 0.000732
829, 0.000729
830, 0.000825
831, 0.000732
832, 0.000740
833, 0.000729
834, 0.000732
835, 0.000731
836, 0.000732
837, 0.000927
838, 0.000732
839, 0.000732
840, 0.000733
841, 0.000733
842, 0.000739
843, 0.000741
844, 0.000959
845, 0.000733
846, 0.000732
847, 0.000732
848, 0.000767
849, 0.000730
850, 0.000873
851, 0.000735
852, 0.000734
853, 0.000748
854, 0.000731
855, 0.000730
856, 0.000730
857, 0.000989
858, 0.000745
859, 0.000731
860, 0.000733
861, 0.000731
862, 0.000730
863, 0.001027
864, 0.000735
865, 0.000735
866, 0.000734
867, 0.000733
868, 0.000743
869, 0.000732
870, 0.000862
871, 0.000731
872, 0.000730
873, 0.000731
874, 0.000744
875, 0.000731
876, 0.000731
877, 0.000957
878, 0.000734
879, 0.000743
880, 0.000732
881, 0.000731
882, 0.000731
883, 0.000930
884, 0.000752
885, 0.000733
886, 0.000732
887, 0.000734
888, 0.000731
889, 0.000742
890, 0.000852
891, 0.000732
892, 0.000748
893, 0.000731
894, 0.000745
895, 0.000732
896, 0.000731
897, 0.000970
898, 0.000735
899, 0.000743
900, 0.000732
901, 0.000731
902, 0.000731
903, 0.000852
904, 0.000731
905, 0.000743
906, 0.000732
907, 0.000747
908, 0.000731
909, 0.000731
910, 0.000889
911, 0.000730
912, 0.000731
913, 0.000731
914, 0.000731
915, 0.000742
916, 0.000730
917, 0.000963
918, 0.000733
919, 0.000735
920, 0.000739
921, 0.000732
922, 0.000730
923, 0.000963
924, 0.000733
925, 0.000751
926, 0.000731
927, 0.000730
928, 0.000733
929, 0.000731
930, 0.000970
931, 0.000732
932, 0.000732
933, 0.000732
934, 0.000730
935, 0.000730
936, 0.000866
937, 0.000732
938, 0.000732
939, 0.000731
940, 0.000730
941, 0.000738
942, 0.000731
943, 0.000891
944, 0.000734
945, 0.000733
946, 0.000747
947, 0.000732
948, 0.000731
949, 0.000731
950, 0.000968
951, 0.000744
952, 0.000731
953, 0.000733
954, 0.000731
955, 0.000731
956, 0.000952
957, 0.000749
958, 0.000734
959, 0.000733
960, 0.000731
961, 0.000730
962, 0.000741
963, 0.000958
964, 0.000733
965, 0.000734
966, 0.000731
967, 0.000749
968, 0.000730
969, 0.000852
970, 0.000731
971, 0.000731
972, 0.000741
973, 0.000731
974, 0.000730
975, 0.000732
976, 0.000854
977, 0.000733
978, 0.000758
979, 0.000732
980, 0.000732
981, 0.000730
982, 0.000729
983, 0.000998
984, 0.000734
985, 0.000734
986, 0.000732
987, 0.000732
988, 0.000744
989, 0.000958
990, 0.000736
991, 0.000733
992, 0.000732
993, 0.000743
994, 0.000732
995, 0.000732
996, 0.000964
997, 0.000734
998, 0.000748
999, 0.000732
Overall time (s) : 0.788523
Bandwith (GB/sec): 79.787833

* Info: Process finished (host SivadonUbuntu, process 35931)
* Info: Dumping samples (host SivadonUbuntu, process 35931)
* Info: Dumping source info for callchain nodes (host SivadonUbuntu, process 35931)
* Info: Building/writing metadata (host SivadonUbuntu)
* Info: Finished collect step (host SivadonUbuntu, process 35931)

Your experiment path is /home/vincents/Documents/ArchiParallele/nbody3D/OCTREE/maqao_2021-12-23_17-42-29/tools/lprof_npsu_run_0

To display your profiling results:
#################################################################################################
#    LEVEL    |     REPORT     |                            COMMAND                             #
#################################################################################################
#  Functions  |  Cluster-wide  |  maqao lprof -df xp=/home/vincents/Documents/ArchiParallele/n  #
#  Functions  |  Per-node      |  maqao lprof -df -dn xp=/home/vincents/Documents/ArchiParalle  #
#  Functions  |  Per-process   |  maqao lprof -df -dp xp=/home/vincents/Documents/ArchiParalle  #
#  Functions  |  Per-thread    |  maqao lprof -df -dt xp=/home/vincents/Documents/ArchiParalle  #
#  Loops      |  Cluster-wide  |  maqao lprof -dl xp=/home/vincents/Documents/ArchiParallele/n  #
#  Loops      |  Per-node      |  maqao lprof -dl -dn xp=/home/vincents/Documents/ArchiParalle  #
#  Loops      |  Per-process   |  maqao lprof -dl -dp xp=/home/vincents/Documents/ArchiParalle  #
#  Loops      |  Per-thread    |  maqao lprof -dl -dt xp=/home/vincents/Documents/ArchiParalle  #
#################################################################################################

